terrain_id,bin_id,bin_start,bin_end,total_transitions,persisted_count,smoothed_count,fragmented_count,posture_changed_count,recomposed_count,non_persisted_count,non_persisted_share,dominant_transition_marker,localization_class
rr_4001_bin_250,bin_0355,88501,88750,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0356,88751,89000,42,42,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0357,89001,89250,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0358,89251,89500,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0359,89501,89750,42,42,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0360,89751,90000,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0361,90001,90250,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0362,90251,90500,43,43,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0363,90501,90750,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0364,90751,91000,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0365,91001,91250,42,41,1,0,0,0,1,0.0238,persisted,distributed_low
rr_4001_bin_250,bin_0366,91251,91500,39,39,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0367,91501,91750,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0368,91751,92000,44,44,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0369,92001,92250,41,41,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0370,92251,92500,40,40,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0371,92501,92750,42,42,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_250,bin_0372,92751,93000,39,39,0,0,0,0,0,0.0000,persisted,quiet
