terrain_id,bin_id,bin_start,bin_end,total_transitions,persisted_count,smoothed_count,fragmented_count,posture_changed_count,recomposed_count,non_persisted_count,non_persisted_share,dominant_transition_marker,localization_class
rr_4001_bin_1000,bin_0001,1,1000,134,134,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0002,1001,2000,138,137,1,0,0,0,1,0.0072,persisted,distributed_low
rr_4001_bin_1000,bin_0003,2001,3000,136,136,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0004,3001,4000,135,135,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0005,4001,5000,138,138,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0006,5001,6000,135,135,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0007,6001,7000,136,135,1,0,0,0,1,0.0074,persisted,distributed_low
rr_4001_bin_1000,bin_0008,7001,8000,136,135,1,0,0,0,1,0.0074,persisted,distributed_low
rr_4001_bin_1000,bin_0009,8001,9000,136,135,1,0,0,0,1,0.0074,persisted,distributed_low
rr_4001_bin_1000,bin_0010,9001,10000,135,135,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0011,10001,11000,136,136,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0012,11001,12000,137,136,1,0,0,0,1,0.0073,persisted,distributed_low
rr_4001_bin_1000,bin_0013,12001,13000,135,132,3,0,0,0,3,0.0222,persisted,distributed_low
rr_4001_bin_1000,bin_0014,13001,14000,138,137,1,0,0,0,1,0.0072,persisted,distributed_low
rr_4001_bin_1000,bin_0015,14001,15000,134,134,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0016,15001,16000,136,136,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0017,16001,17000,138,138,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0018,17001,18000,134,134,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0019,18001,19000,136,135,1,0,0,0,1,0.0074,persisted,distributed_low
rr_4001_bin_1000,bin_0020,19001,20000,137,135,2,0,0,0,2,0.0146,persisted,distributed_low
rr_4001_bin_1000,bin_0021,20001,21000,135,134,1,0,0,0,1,0.0074,persisted,distributed_low
rr_4001_bin_1000,bin_0022,21001,22000,135,134,1,0,0,0,1,0.0074,persisted,distributed_low
rr_4001_bin_1000,bin_0023,22001,23000,138,137,1,0,0,0,1,0.0072,persisted,distributed_low
rr_4001_bin_1000,bin_0024,23001,24000,136,136,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0025,24001,25000,135,135,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0026,25001,26000,137,137,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0027,26001,27000,136,136,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0028,27001,28000,134,133,1,0,0,0,1,0.0075,persisted,distributed_low
rr_4001_bin_1000,bin_0029,28001,29000,137,136,1,0,0,0,1,0.0073,persisted,distributed_low
rr_4001_bin_1000,bin_0030,29001,30000,136,135,1,0,0,0,1,0.0074,persisted,distributed_low
rr_4001_bin_1000,bin_0031,30001,31000,135,134,1,0,0,0,1,0.0074,persisted,distributed_low
rr_4001_bin_1000,bin_0032,31001,32000,138,137,1,0,0,0,1,0.0072,persisted,distributed_low
rr_4001_bin_1000,bin_0033,32001,33000,135,134,1,0,0,0,1,0.0074,persisted,distributed_low
rr_4001_bin_1000,bin_0034,33001,34000,137,137,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0035,34001,35000,136,135,1,0,0,0,1,0.0074,persisted,distributed_low
rr_4001_bin_1000,bin_0036,35001,36000,134,134,0,0,0,0,0,0.0000,persisted,quiet
rr_4001_bin_1000,bin_0037,36001,37000,136,136,0,0,0,0,0,0.0000,persisted,quiet
