terrain_id,focus_size,window_id,line_start,line_end,stable_share,middle_share,residual_share,dominant_posture,seam_count,posture_mix_count,legibility_class,band_sequence
hierarchical_burst_structural_v2,25,145,3601,3625,0.96,0.0,0.04,stable,36,1,dominant_stable,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,146,3626,3650,0.96,0.0,0.04,stable,36,1,dominant_stable,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,147,3651,3675,1.0,0.0,0.0,stable,36,1,dominant_stable,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,148,3676,3700,0.96,0.0,0.04,stable,36,1,dominant_stable,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,149,3701,3725,0.92,0.0,0.08,stable,36,2,dominant_stable,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,150,3726,3750,1.0,0.0,0.0,stable,36,1,dominant_stable,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,151,3751,3775,0.96,0.0,0.04,stable,36,1,dominant_stable,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,152,3776,3800,0.36,0.0,0.64,residual,36,2,dominant_residual,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,153,3801,3825,0.4,0.0,0.6,residual,36,2,dominant_residual,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,154,3826,3850,0.96,0.0,0.04,stable,36,1,dominant_stable,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,155,3851,3875,1.0,0.0,0.0,stable,36,1,dominant_stable,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,156,3876,3900,1.0,0.0,0.0,stable,36,1,dominant_stable,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,157,3901,3925,0.96,0.0,0.04,stable,36,1,dominant_stable,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,158,3926,3950,1.0,0.0,0.0,stable,36,1,dominant_stable,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,159,3951,3975,0.96,0.0,0.04,stable,36,1,dominant_stable,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,25,160,3976,4000,0.88,0.0,0.12,stable,36,2,dominant_stable,SSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSSRSSSSSSSSRSSSSSSSRRSSSSSSSRRSSSSSSS
hierarchical_burst_structural_v2,50,1,1,50,0.82,0.0,0.18,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,2,51,100,0.54,0.0,0.46,stable,18,2,mixed,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,3,101,150,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,4,151,200,0.98,0.0,0.02,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,5,201,250,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,6,251,300,0.38,0.0,0.62,residual,18,2,dominant_residual,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,7,301,350,0.94,0.0,0.06,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,8,351,400,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,9,401,450,0.94,0.0,0.06,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,10,451,500,0.64,0.0,0.36,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,11,501,550,0.62,0.0,0.38,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,12,551,600,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,13,601,650,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,14,651,700,0.96,0.0,0.04,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,15,701,750,0.32,0.0,0.68,residual,18,2,dominant_residual,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,16,751,800,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,17,801,850,0.98,0.0,0.02,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,18,851,900,0.98,0.0,0.02,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,19,901,950,0.54,0.0,0.46,stable,18,2,mixed,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,20,951,1000,0.78,0.0,0.22,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,21,1001,1050,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,22,1051,1100,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,23,1101,1150,0.8,0.0,0.2,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,24,1151,1200,0.48,0.0,0.52,residual,18,2,mixed,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,25,1201,1250,0.9,0.0,0.1,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,26,1251,1300,0.92,0.0,0.08,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,27,1301,1350,0.98,0.0,0.02,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,28,1351,1400,0.44,0.0,0.56,residual,18,2,mixed,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,29,1401,1450,0.92,0.0,0.08,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,30,1451,1500,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,31,1501,1550,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,32,1551,1600,0.6,0.0,0.4,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,33,1601,1650,0.6,0.0,0.4,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,34,1651,1700,0.94,0.0,0.06,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,35,1701,1750,0.98,0.0,0.02,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,36,1751,1800,0.96,0.0,0.04,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,37,1801,1850,0.3,0.0,0.7,residual,18,2,dominant_residual,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,38,1851,1900,0.98,0.0,0.02,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,39,1901,1950,0.96,0.0,0.04,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,40,1951,2000,0.98,0.0,0.02,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,41,2001,2050,0.54,0.0,0.46,stable,18,2,mixed,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,42,2051,2100,0.78,0.0,0.22,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,43,2101,2150,0.96,0.0,0.04,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,44,2151,2200,0.94,0.0,0.06,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,45,2201,2250,0.8,0.0,0.2,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,46,2251,2300,0.46,0.0,0.54,residual,18,2,mixed,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,47,2301,2350,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,48,2351,2400,0.96,0.0,0.04,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,49,2401,2450,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,50,2451,2500,0.42,0.0,0.58,residual,18,2,mixed,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,51,2501,2550,0.96,0.0,0.04,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,52,2551,2600,0.96,0.0,0.04,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,53,2601,2650,0.92,0.0,0.08,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,54,2651,2700,0.68,0.0,0.32,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,55,2701,2750,0.7,0.0,0.3,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,56,2751,2800,0.98,0.0,0.02,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,57,2801,2850,0.98,0.0,0.02,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,58,2851,2900,0.96,0.0,0.04,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,59,2901,2950,0.3,0.0,0.7,residual,18,2,dominant_residual,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,60,2951,3000,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,61,3001,3050,0.98,0.0,0.02,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,62,3051,3100,0.96,0.0,0.04,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,63,3101,3150,0.58,0.0,0.42,stable,18,2,mixed,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,64,3151,3200,0.78,0.0,0.22,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,65,3201,3250,0.96,0.0,0.04,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,66,3251,3300,0.96,0.0,0.04,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,67,3301,3350,0.82,0.0,0.18,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,68,3351,3400,0.52,0.0,0.48,stable,18,2,mixed,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,69,3401,3450,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,70,3451,3500,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,71,3501,3550,0.96,0.0,0.04,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,72,3551,3600,0.36,0.0,0.64,residual,18,2,dominant_residual,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,73,3601,3650,0.96,0.0,0.04,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,74,3651,3700,0.98,0.0,0.02,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,75,3701,3750,0.96,0.0,0.04,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,76,3751,3800,0.66,0.0,0.34,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,77,3801,3850,0.68,0.0,0.32,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,78,3851,3900,1.0,0.0,0.0,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,79,3901,3950,0.98,0.0,0.02,stable,18,1,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
hierarchical_burst_structural_v2,50,80,3951,4000,0.92,0.0,0.08,stable,18,2,dominant_stable,SSSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSRSSSRSSSSSSSSRSSSSSSSSSSSSRSSSSSSSS
